base_id,scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio
D_dc19970945,D_dc19970945_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
D_dc6bb921a1,D_dc6bb921a1_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_dc6bb921a1,D_dc6bb921a1_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_dc87149d09,D_dc87149d09_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_dc87149d09,D_dc87149d09_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_dd08eb1a61,D_dd08eb1a61_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_dd08eb1a61,D_dd08eb1a61_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_dd20546ab6,D_dd20546ab6_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_dd20546ab6,D_dd20546ab6_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_dd2eb1325a,D_dd2eb1325a_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,20.0,20.0,equal,equal,2.0
D_dd2eb1325a,D_dd2eb1325a_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,20.0,20.0,equal,equal,2.0
D_dd66d46cea,D_dd66d46cea_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,equal,2.0
D_dd66d46cea,D_dd66d46cea_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,equal,2.0
D_dda47d8e98,D_dda47d8e98_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_dda47d8e98,D_dda47d8e98_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_ddbe53fde5,D_ddbe53fde5_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,13.0,13.0,equal,different_1_lt_2,2.0
D_ddbe53fde5,D_ddbe53fde5_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,13.0,13.0,equal,different_1_lt_2,2.0
D_de031c3c6d,D_de031c3c6d_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_de031c3c6d,D_de031c3c6d_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_de59e149f3,D_de59e149f3_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_de59e149f3,D_de59e149f3_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_de61413447,D_de61413447_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,13.0,13.0,equal,equal,2.0
D_de61413447,D_de61413447_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,13.0,13.0,equal,equal,2.0
D_dea0e14ec0,D_dea0e14ec0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_dea0e14ec0,D_dea0e14ec0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_ded5e4865d,D_ded5e4865d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,2,36.0,,20.0,,,,
D_ded5e4865d,D_ded5e4865d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,2,36.0,,20.0,,,,
D_df193cc095,D_df193cc095_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_df193cc095,D_df193cc095_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_df55d47f3d,D_df55d47f3d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_df55d47f3d,D_df55d47f3d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_df573c9f1a,D_df573c9f1a_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0
D_df573c9f1a,D_df573c9f1a_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0
D_dfcc9f11d4,D_dfcc9f11d4_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,6,25.0,,20.0,,,,
D_dfcc9f11d4,D_dfcc9f11d4_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,6,25.0,,20.0,,,,
D_e05492c0ff,D_e05492c0ff_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_e05492c0ff,D_e05492c0ff_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_e056af057e,D_e056af057e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_e056af057e,D_e056af057e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_e10a1005e8,D_e10a1005e8_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,4,14.0,,20.0,,,,
D_e10a1005e8,D_e10a1005e8_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,4,14.0,,20.0,,,,
D_e164b467d5,D_e164b467d5_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0
D_e164b467d5,D_e164b467d5_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0
D_e1843d5608,D_e1843d5608_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,22.0,40.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_e1843d5608,D_e1843d5608_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,22.0,40.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_e18e889878,D_e18e889878_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_e18e889878,D_e18e889878_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_e1996d6453,D_e1996d6453_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,22.0,40.0,15.0,15.0,equal,equal,2.0
D_e1996d6453,D_e1996d6453_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,22.0,40.0,15.0,15.0,equal,equal,2.0
D_e1997dfd00,D_e1997dfd00_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_e1997dfd00,D_e1997dfd00_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_e1ba0b3696,D_e1ba0b3696_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_e1ba0b3696,D_e1ba0b3696_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_e1dae7f1c1,D_e1dae7f1c1_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_e1dae7f1c1,D_e1dae7f1c1_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_e1f0580dc2,D_e1f0580dc2_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,13.0,13.0,equal,equal,2.0
D_e1f0580dc2,D_e1f0580dc2_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,13.0,13.0,equal,equal,2.0
D_e1fb2d294f,D_e1fb2d294f_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,12.0,38.0,13.0,13.0,equal,equal,2.0
D_e1fb2d294f,D_e1fb2d294f_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,12.0,38.0,13.0,13.0,equal,equal,2.0
D_e1fbd6e4de,D_e1fbd6e4de_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_e1fbd6e4de,D_e1fbd6e4de_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_e21b0d1dcf,D_e21b0d1dcf_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_e21b0d1dcf,D_e21b0d1dcf_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_e2afaa8313,D_e2afaa8313_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,2,14.0,,24.0,,,,
D_e2afaa8313,D_e2afaa8313_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,2,14.0,,24.0,,,,
D_e30cf911e9,D_e30cf911e9_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_e30cf911e9,D_e30cf911e9_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_e366f0efed,D_e366f0efed_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,1,6,25.0,,16.0,,,,
D_e366f0efed,D_e366f0efed_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,1,6,25.0,,16.0,,,,
D_e38107ffe6,D_e38107ffe6_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_e38107ffe6,D_e38107ffe6_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_e3828ed81b,D_e3828ed81b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,equal,2.0
D_e3828ed81b,D_e3828ed81b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,equal,2.0
D_e38c3a7dee,D_e38c3a7dee_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_e38c3a7dee,D_e38c3a7dee_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_e3e4bf8952,D_e3e4bf8952_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,equal,2.0
D_e3e4bf8952,D_e3e4bf8952_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,equal,2.0
D_e3e82b0386,D_e3e82b0386_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_e3e82b0386,D_e3e82b0386_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_e48dc93aef,D_e48dc93aef_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_e48dc93aef,D_e48dc93aef_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_e4a9623357,D_e4a9623357_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0
D_e4a9623357,D_e4a9623357_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0
D_e4b9a22e91,D_e4b9a22e91_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_e4b9a22e91,D_e4b9a22e91_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_e4ba188a4c,D_e4ba188a4c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,22.0,40.0,15.0,15.0,equal,equal,2.0
D_e4ba188a4c,D_e4ba188a4c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,22.0,40.0,15.0,15.0,equal,equal,2.0
D_e50c3e6266,D_e50c3e6266_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,4,25.0,,20.0,,,,
D_e50c3e6266,D_e50c3e6266_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,4,25.0,,20.0,,,,
D_e5a7c86606,D_e5a7c86606_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_e5a7c86606,D_e5a7c86606_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_e5af3eb3f5,D_e5af3eb3f5_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,equal,2.0
D_e5af3eb3f5,D_e5af3eb3f5_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,equal,2.0
D_e5ca0b86e4,D_e5ca0b86e4_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_e5ca0b86e4,D_e5ca0b86e4_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_e66e28bd78,D_e66e28bd78_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,25.0,25.0,equal,equal,2.0
D_e66e28bd78,D_e66e28bd78_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,25.0,25.0,equal,equal,2.0
D_e688048044,D_e688048044_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
D_e688048044,D_e688048044_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
D_e73579e015,D_e73579e015_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,16.0,16.0,equal,equal,2.0
D_e73579e015,D_e73579e015_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,16.0,16.0,equal,equal,2.0
D_e742514918,D_e742514918_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_e742514918,D_e742514918_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_e79eb4ad54,D_e79eb4ad54_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_e79eb4ad54,D_e79eb4ad54_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_e7d9abf17b,D_e7d9abf17b_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_e7d9abf17b,D_e7d9abf17b_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_e801b3c7cb,D_e801b3c7cb_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,12.0,38.0,15.0,15.0,equal,equal,2.0
D_e801b3c7cb,D_e801b3c7cb_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,12.0,38.0,15.0,15.0,equal,equal,2.0
D_e85f23d53d,D_e85f23d53d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_e85f23d53d,D_e85f23d53d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_e8c8ed82a9,D_e8c8ed82a9_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_e8c8ed82a9,D_e8c8ed82a9_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_e944caaeff,D_e944caaeff_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,equal,2.0
D_e944caaeff,D_e944caaeff_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,equal,2.0
D_e99b785a44,D_e99b785a44_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_e99b785a44,D_e99b785a44_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_ea43e70641,D_ea43e70641_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_ea43e70641,D_ea43e70641_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_ea97859da0,D_ea97859da0_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_ea97859da0,D_ea97859da0_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_eaa2398a00,D_eaa2398a00_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,4,25.0,,16.0,,,,
D_eaa2398a00,D_eaa2398a00_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,4,25.0,,16.0,,,,
D_eaaaf12043,D_eaaaf12043_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,15.0,15.0,equal,equal,2.0
D_eaaaf12043,D_eaaaf12043_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,15.0,15.0,equal,equal,2.0
D_eaf376b19b,D_eaf376b19b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,2,36.0,,24.0,,,,
D_eaf376b19b,D_eaf376b19b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,2,36.0,,24.0,,,,
D_eb3eea09ef,D_eb3eea09ef_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_eb3eea09ef,D_eb3eea09ef_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_eb54c64c47,D_eb54c64c47_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_eb54c64c47,D_eb54c64c47_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_eb675230f2,D_eb675230f2_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,10.0,28.0,20.0,20.0,equal,different_1_gt_2,2.0
D_eb675230f2,D_eb675230f2_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,10.0,28.0,20.0,20.0,equal,different_1_gt_2,2.0
D_eb6cff38a8,D_eb6cff38a8_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,4,36.0,,20.0,,,,
D_eb6cff38a8,D_eb6cff38a8_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,4,36.0,,20.0,,,,
D_eb87234277,D_eb87234277_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,22.0,40.0,17.0,17.0,equal,equal,2.0
D_eb87234277,D_eb87234277_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,22.0,40.0,17.0,17.0,equal,equal,2.0
D_eb8cf59a21,D_eb8cf59a21_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_eb8cf59a21,D_eb8cf59a21_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_ebe25105c4,D_ebe25105c4_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_ebe25105c4,D_ebe25105c4_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_ec14fac508,D_ec14fac508_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,4,36.0,,16.0,,,,
D_ec14fac508,D_ec14fac508_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,4,36.0,,16.0,,,,
D_ec4bf7683d,D_ec4bf7683d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_ec4bf7683d,D_ec4bf7683d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_ec6da0d07e,D_ec6da0d07e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
D_ec6da0d07e,D_ec6da0d07e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
